path,gender,number,намбэр
train/4d606bcc5a.wav,female,702683,семьсот две тысячи шестьсот восемьдесят три
train/6ba425ab10.wav,male,6032,шесть тысяч тридцать два
train/61b2af0662.wav,male,138791,сто тридцать восемь тысяч семьсот девяносто один
train/4a7bd68cff.wav,female,272210,двести семьдесят две тысячи двести десять
train/d38ab9b755.wav,female,783638,семьсот восемьдесят три тысячи шестьсот тридцать восемь
train/6c6b8afca8.wav,male,497171,четыреста девяносто семь тысяч сто семьдесят один
train/d1401d964a.wav,female,636794,шестьсот тридцать шесть тысяч семьсот девяносто четыре
train/a2ddfbce62.wav,female,160811,сто шестьдесят тысяч восемьсот одиннадцать
train/c7e1de025d.wav,female,795758,семьсот девяносто пять тысяч семьсот пятьдесят восемь
train/ecb9c25273.wav,female,70882,семьдесят тысяч восемьсот восемьдесят два
train/0bd41ca2e6.wav,female,924533,девятьсот двадцать четыре тысячи пятьсот тридцать три
train/f97ef3eede.wav,male,989340,девятьсот восемьдесят девять тысяч триста сорок
train/1dd377da8e.wav,female,634071,шестьсот тридцать четыре тысячи семьдесят один
train/9decfaad4b.wav,female,627772,шестьсот двадцать семь тысяч семьсот семьдесят два
train/287d91d74d.wav,female,783840,семьсот восемьдесят три тысячи восемьсот сорок
train/6c010ed3fb.wav,female,291838,двести девяносто одна тысяча восемьсот тридцать восемь
train/b980c69373.wav,male,741397,семьсот сорок одна тысяча триста девяносто семь
train/1e30617e6f.wav,male,904717,девятьсот четыре тысячи семьсот семнадцать
train/dc5f68c63f.wav,male,509466,пятьсот девять тысяч четыреста шестьдесят шесть
train/6470de1694.wav,male,540564,пятьсот сорок тысяч пятьсот шестьдесят четыре
train/7af9da85a3.wav,female,129059,сто двадцать девять тысяч пятьдесят девять
train/605bf2e322.wav,male,620916,шестьсот двадцать тысяч девятьсот шестнадцать
train/0a2df43d3e.wav,female,612634,шестьсот двенадцать тысяч шестьсот тридцать четыре
train/a008f4667f.wav,male,591576,пятьсот девяносто одна тысяча пятьсот семьдесят шесть
train/4bea399ed8.wav,female,802767,восемьсот две тысячи семьсот шестьдесят семь
train/3122224627.wav,female,304083,триста четыре тысячи восемьдесят три
train/dcf6993d7c.wav,male,716034,семьсот шестнадцать тысяч тридцать четыре
train/1deddb0fed.wav,female,277248,двести семьдесят семь тысяч двести сорок восемь
